date,nav,cash,dividend_receivables,holdings_value,gross_exposure,positions,stale_positions,benchmark_nav,cumulative_fees,cumulative_notional,cumulative_dividends,cumulative_cash_interest,cumulative_delist_writeoff,benchmark_matched_nav
2018-03-21,1013989.5725288128,719721.4648974006,0,294268.10763141216,0.29020821870734814,20,0,1036150.5467110659,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1013014.0511680365
2018-03-22,1012457.2998581144,719721.4648974006,0,292735.8349607138,0.289134005949424,20,0,1028398.6554349564,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1010814.6219540692
2018-03-23,1014491.5218734448,719721.4648974006,0,294770.05697604414,0.2905594089457713,20,0,1036805.2956271309,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1013203.707213117
2018-03-26,1013395.7862218639,719721.4648974006,0,293674.3213244633,0.2897923252861926,20,0,1029824.8777443469,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1011221.651173865
2018-03-27,1013715.146685906,719721.4648974006,0,293993.68178850546,0.2900160688627826,20,0,1035373.4541533721,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1012800.5395643509
2018-03-28,1014221.3323277128,719721.4648974006,0,294499.86743031215,0.29037041328485297,20,0,1049865.5664067334,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1016911.8535809163
2018-03-29,1012758.6109168327,719721.4648974006,0,293037.14601943205,0.2893454993724029,20,0,1047095.0988675003,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1016132.6426316459
2018-03-30,1011074.1126208,719721.4648974006,0,291352.64772339945,0.2881615146571063,20,0,1041628.7265640247,301.8648107068657,498483.8667802987,0.0,0.0,0.0,1014597.7421759698
2018-04-02,1012157.9649841625,716262.0554451122,0,295895.90953905025,0.29234163023523724,20,0,1043612.7188586872,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1015154.6161257416
2018-04-03,1012120.4039722321,716262.0554451122,0,295858.34852711996,0.2923153681775167,20,0,1043781.5251277941,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1015202.6195331978
2018-04-04,1011094.2970615564,716262.0554451122,0,294832.2416164442,0.2915971759244277,20,0,1034675.2954741066,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1012613.6116584024
2018-04-05,1011537.9781158438,716262.0554451122,0,295275.9226707316,0.291907895757638,20,0,1039163.3602030801,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1013894.4139816127
2018-04-06,1012780.6568551871,716262.0554451122,0,296518.6014100749,0.29277672258354825,20,0,1058375.9097355066,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1019366.3340810626
2018-04-09,1013238.8895198626,716262.0554451122,0,296976.8340747504,0.2930965610839089,20,0,1056110.2302906627,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1018727.4451708932
2018-04-10,1012123.645107284,716262.0554451122,0,295861.5896621717,0.29231763440405617,20,0,1054373.4231819215,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1018236.4117323775
2018-04-11,1010762.3735238719,716262.0554451122,0,294500.31807875977,0.291364544024357,20,0,1044692.1937625678,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1015503.4113020636
2018-04-12,1010850.1510781862,716262.0554451122,0,294588.09563307406,0.29142607865158104,20,0,1047885.2510905099,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1016407.7611181681
2018-04-13,1008201.1861686417,716262.0554451122,0,291939.1307235295,0.28956435950343834,20,0,1036377.3351557002,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1013154.7965105871
2018-04-16,1005297.816946737,716262.0554451122,0,289035.76150162483,0.2875125725225151,20,0,1026288.5257825153,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1010298.8970082636
2018-04-17,1007546.7882448871,716262.0554451122,0,291284.73279977497,0.2891029341745838,20,0,1038363.511168705,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1013716.5176951579
2018-04-18,1006107.9391555376,716262.0554451122,0,289845.8837104255,0.28808627029988804,20,0,1030121.5956885786,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1011390.3138956473
2018-04-19,1008533.1036356972,716262.0554451122,0,292271.04819058493,0.28979817036938754,20,0,1040383.1590482444,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1014292.7748778393
2018-04-20,1010097.3469473093,716262.0554451122,0,293835.2915021971,0.2908979935351961,20,0,1054944.6377643025,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1018406.8397670729
2018-04-23,1011016.5471486324,716262.0554451122,0,294754.4917035202,0.2915426978270688,20,0,1057600.0396603453,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1019152.5371608046
2018-04-24,1011886.7233349134,716262.0554451122,0,295624.6678898012,0.2921519386236236,20,0,1063071.915319529,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1020689.8282856465
2018-04-25,1016731.619002227,716262.0554451122,0,300469.5635571148,0.2955249526438271,20,0,1082110.1838414143,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1026030.1492810668
2018-04-26,1016173.2350686858,716262.0554451122,0,299911.17962357367,0.2951378458647377,20,0,1080390.39548066,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1025548.2483115919
2018-04-27,1013727.0364450456,716262.0554451122,0,297464.9809999334,0.2934369611400406,20,0,1074833.1077722707,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1023991.339534527
2018-04-30,1011925.0946936979,716262.0554451122,0,295663.0392485857,0.2921787796339616,20,0,1062013.167331734,440.6626033609602,605134.0561724367,0.0,0.0,0.0,1020407.4379758143
2018-05-01,1012513.8694152208,716323.0691967896,0,296190.8002184311,0.29253011654002986,20,0,1062603.1347264233,530.9627763497888,624796.58699262,0.0,0.0,0.0,1020573.0608799292
2018-05-02,1017033.6048250748,716323.0691967896,0,300710.53562828514,0.29567413918442353,20,0,1077037.248481754,530.9627763497888,624796.58699262,0.0,0.0,0.0,1024628.461054695
2018-05-03,1020099.7869944072,716323.0691967896,0,303776.7177976175,0.29779117854014703,20,0,1086574.7762635748,530.9627763497888,624796.58699262,0.0,0.0,0.0,1027311.2397504995
2018-05-04,1017707.3909882284,716323.0691967896,0,301384.3217914388,0.29614044710708487,20,0,1077594.7996523934,530.9627763497888,624796.58699262,0.0,0.0,0.0,1024782.9348021187
2018-05-07,1017408.6567273089,716323.0691967896,0,301085.5875305192,0.2959337779757242,20,0,1069523.4140141888,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022509.8155339306
2018-05-08,1017860.737405363,716323.0691967896,0,301537.66820857336,0.29624648748828397,20,0,1064873.0612287212,530.9627763497888,624796.58699262,0.0,0.0,0.0,1021194.1132510874
2018-05-09,1016944.6235763666,716323.0691967896,0,300621.55437957693,0.29561251164528335,20,0,1067870.003398738,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022045.5296966344
2018-05-10,1016475.4214384904,716323.0691967896,0,300152.35224170075,0.295287368401818,20,0,1066090.4911204241,530.9627763497888,624796.58699262,0.0,0.0,0.0,1021542.0573103195
2018-05-11,1016671.3447794779,716323.0691967896,0,300348.2755826882,0.2954231739931999,20,0,1068342.4082503107,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022179.2333784209
2018-05-14,1017584.9053224272,716323.0691967896,0,301261.8361256376,0.2960557242446331,20,0,1071392.2281656591,530.9627763497888,624796.58699262,0.0,0.0,0.0,1023041.2891050929
2018-05-15,1016290.941154935,716323.0691967896,0,299967.8719581454,0.29515944677934,20,0,1068707.514808597,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022282.3340530036
2018-05-16,1017036.425403125,716323.0691967896,0,300713.35620633536,0.29567609251275434,20,0,1068513.492036099,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022227.5541339116
2018-05-17,1017548.7679245893,716323.0691967896,0,301225.69872779964,0.29603072424939886,20,0,1070694.7685632105,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022844.5674103221
2018-05-18,1016932.8140911958,716323.0691967896,0,300609.7448944062,0.2956043317011583,20,0,1070078.5177341795,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022670.2911362628
2018-05-21,1018790.7436707634,716323.0691967896,0,302467.67447397375,0.29688891104778276,20,0,1075132.290164559,530.9627763497888,624796.58699262,0.0,0.0,0.0,1024098.0224011666
2018-05-22,1021644.2913001522,716323.0691967896,0,305321.22210336255,0.2988527657848589,20,0,1093585.335096027,530.9627763497888,624796.58699262,0.0,0.0,0.0,1029316.473738428
2018-05-23,1022225.9184055969,716323.0691967896,0,305902.84920880717,0.2992517052257245,20,0,1099625.1479640894,530.9627763497888,624796.58699262,0.0,0.0,0.0,1031015.4096963508
2018-05-24,1021420.2178017489,716323.0691967896,0,305097.14860495925,0.29869895199604973,20,0,1100375.6726243603,530.9627763497888,624796.58699262,0.0,0.0,0.0,1031225.9921071823
2018-05-25,1019573.9551808769,716323.0691967896,0,303250.88598408725,0.29742902360652124,20,0,1083998.5598411998,530.9627763497888,624796.58699262,0.0,0.0,0.0,1026641.5772715122
2018-05-28,1019032.8838724557,716323.0691967896,0,302709.814675666,0.2970559826541906,20,0,1087985.8993907045,530.9627763497888,624796.58699262,0.0,0.0,0.0,1027764.7762740098
2018-05-29,1015634.6184924592,716323.0691967896,0,299311.5492956696,0.2947039652310669,20,0,1069282.7349484318,530.9627763497888,624796.58699262,0.0,0.0,0.0,1022516.4133568947
2018-05-30,1012525.6967266216,716323.0691967896,0,296202.62752983195,0.29253838049485636,20,0,1055998.5115326701,530.9627763497888,624796.58699262,0.0,0.0,0.0,1018772.7233193811
2018-05-31,1013263.4715789631,716323.0691967896,0,296940.4023821734,0.29305349567122235,20,0,1064343.874497423,530.9627763497888,624796.58699262,0.0,0.0,0.0,1021128.0008317374
2018-06-01,1013495.0011457183,61678.21125129036,0,951816.7898944279,0.9391430533139626,20,0,1071323.3334645254,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1023090.3075233819
2018-06-04,1013959.7439290882,61678.21125129036,0,952281.5326777978,0.9391709467554523,20,0,1070071.2056305688,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1021967.3228564525
2018-06-05,1004202.7854538476,61678.21125129036,0,942524.5742025572,0.938579924150066,20,0,1053918.4694060725,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1007479.1011890492
2018-06-06,1003939.3857532686,61678.21125129036,0,942261.1745019782,0.938563809601899,20,0,1050591.0987586258,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1004493.7084486678
2018-06-07,999145.8610884624,61678.21125129036,0,937467.649837172,0.9382690619524775,20,0,1044380.9443269144,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,998920.8282335511
2018-06-08,999928.8890503484,61678.21125129036,0,938250.677799058,0.9383174024406202,20,0,1050573.156760751,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1004477.8919055543
2018-06-11,1007192.5507281262,61678.21125129036,0,945514.3394768358,0.9387622444122511,20,0,1072331.718427183,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1023998.5312156148
2018-06-12,1007890.8411932492,61678.21125129036,0,946212.6299419588,0.9388046713687078,20,0,1074620.7708138302,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1026050.550926459
2018-06-13,1001315.8320506243,61678.21125129036,0,939637.6207993339,0.9384028402657154,20,0,1067302.06300232,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1019490.2588079686
2018-06-14,995549.6790929785,61678.21125129036,0,933871.4678416881,0.9380460738960973,20,0,1056307.212687366,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1009634.8562947903
2018-06-15,994940.7472946171,61678.21125129036,0,933262.5360433267,0.9380081563459914,20,0,1055964.128573557,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1009327.2474141488
2018-06-18,994000.5092850841,61678.21125129036,0,932322.2980337937,0.9379495174548238,20,0,1054475.067564901,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1007992.1838652215
2018-06-19,992720.847905065,61678.21125129036,0,931042.6366537747,0.9378695316196394,20,0,1043791.1320681156,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,998412.932476396
2018-06-20,991952.3148833703,61678.21125129036,0,930274.1036320799,0.9378213949139861,20,0,1045072.8558435607,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,999562.7620185169
2018-06-21,986399.0411865421,61678.21125129036,0,924720.8299352517,0.9374713390058678,20,0,1034489.8222272093,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,990069.973350144
2018-06-22,997385.9231711121,61678.21125129036,0,935707.7119198217,0.9381601345894383,20,0,1045084.0839093069,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,999575.3288106372
2018-06-25,1003304.6717900409,61678.21125129036,0,941626.4605387505,0.9385249436332759,20,0,1055317.0052497464,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1008757.4052730395
2018-06-26,1008677.7587964726,61678.21125129036,0,946999.5475451822,0.9388524127617494,20,0,1065862.1072652596,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1018217.6071602626
2018-06-27,1014475.3772512503,61678.21125129036,0,952797.1659999599,0.9392018646934446,20,0,1061515.3979058731,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1014319.1074268871
2018-06-28,1016625.5355291123,61678.21125129036,0,954947.3242778219,0.9393304524667587,20,0,1066634.3170638655,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1018913.0496138312
2018-06-29,1018512.03411899,61678.21125129036,0,956833.8228676995,0.9394428252341251,20,0,1065559.0248171708,814.7426925591632,1406448.2466365867,0.0,0.0,0.0,1017948.1847563947
2018-07-02,1017926.4200401503,58767.49135146019,0,959158.9286886901,0.9422674466498844,20,0,1062027.9692063564,998.9934462599167,1549169.259768732,0.0,0.0,0.0,1014779.1786806299
2018-07-03,1012847.6545343262,58767.49135146019,0,954080.163182866,0.9419779558274441,20,0,1058981.8714432965,998.9934462599167,1549169.259768732,0.0,0.0,0.0,1012036.6345881872
2018-07-04,1005703.481537497,58767.49135146019,0,946935.9901860368,0.9415657871029562,20,0,1046855.0827880997,998.9934462599167,1549169.259768732,0.0,0.0,0.0,1001119.8621730786
2018-07-05,997644.10124257,58767.49135146019,0,938876.6098911098,0.9410937314436431,20,0,1033525.4627059993,998.9934462599167,1549169.259768732,0.0,0.0,0.0,989117.4661384457
2018-07-06,999421.2086184033,58767.49135146019,0,940653.7172669431,0.9411984748325481,20,0,1041127.8225304816,998.9934462599167,1549169.259768732,0.0,0.0,0.0,995964.5869698285
2018-07-09,990980.569542953,58767.49135146019,0,932213.0781914928,0.9406976350923165,20,0,1039524.5567701653,998.9934462599167,1549169.259768732,0.0,0.0,0.0,994521.0544345048
2018-07-10,994104.7875972305,58767.49135146019,0,935337.2962457703,0.9408840073152627,20,0,1041738.8366805043,998.9934462599167,1549169.259768732,0.0,0.0,0.0,996513.8456523692
2018-07-11,999243.4903701339,58767.49135146019,0,940475.9990186737,0.9411880168169102,20,0,1051362.2127600156,998.9934462599167,1549169.259768732,0.0,0.0,0.0,1005175.2442820505
2018-07-12,989810.0211084703,58767.49135146019,0,931042.52975701,0.9406275041692874,20,0,1035276.4333042462,998.9934462599167,1549169.259768732,0.0,0.0,0.0,990700.5993424412
2018-07-13,980318.4447911837,58767.49135146019,0,921550.9534397235,0.9400526516014108,20,0,1028181.0865078565,998.9934462599167,1549169.259768732,0.0,0.0,0.0,984313.8863766883
2018-07-16,984812.0341253725,58767.49135146019,0,926044.5427739123,0.9403261847793599,20,0,1029990.2326179148,998.9934462599167,1549169.259768732,0.0,0.0,0.0,985942.0191662647
2018-07-17,988204.6161625681,58767.49135146019,0,929437.1248111079,0.9405310495515916,20,0,1033817.4078928353,998.9934462599167,1549169.259768732,0.0,0.0,0.0,989386.9075230767
2018-07-18,984619.7183488689,58767.49135146019,0,925852.2269974087,0.940314529298673,20,0,1030500.3925993021,998.9934462599167,1549169.259768732,0.0,0.0,0.0,986401.2297871159
2018-07-19,987789.3046684896,58767.49135146019,0,929021.8133170294,0.940506046103442,20,0,1040277.0952672473,998.9934462599167,1549169.259768732,0.0,0.0,0.0,995200.9932324868
2018-07-20,990353.2867143876,58767.49135146019,0,931585.7953629274,0.9406600733901452,20,0,1042436.4044156778,998.9934462599167,1549169.259768732,0.0,0.0,0.0,997143.83835319
2018-07-23,984365.7683717246,58767.49135146019,0,925598.2770202644,0.9402991314410805,20,0,1031300.0910453789,998.9934462599167,1549169.259768732,0.0,0.0,0.0,987123.4998189067
2018-07-24,981378.1869019396,58767.49135146019,0,922610.6955504793,0.9401173857990668,20,0,1022881.205568955,998.9934462599167,1549169.259768732,0.0,0.0,0.0,979546.3291118384
2018-07-25,981847.0881819004,58767.49135146019,0,923079.5968304402,0.9401459839736545,20,0,1030508.7333536388,998.9934462599167,1549169.259768732,0.0,0.0,0.0,986413.3072544782
2018-07-26,982339.0325951393,58767.49135146019,0,923571.5412436791,0.9401759581962161,20,0,1035005.8504299399,998.9934462599167,1549169.259768732,0.0,0.0,0.0,990460.340154756
2018-07-27,977257.8504683893,58767.49135146019,0,918490.3591169291,0.9398649073800803,20,0,1017649.4713542257,998.9934462599167,1549169.259768732,0.0,0.0,0.0,974844.6007150776
2018-07-30,982162.895678712,58767.49135146019,0,923395.4043272518,0.9401652296069996,20,0,1030253.5519347426,998.9934462599167,1549169.259768732,0.0,0.0,0.0,986192.455891344
2018-07-31,988634.4874873956,58767.49135146019,0,929866.9961359354,0.9405569074362182,20,0,1036000.0396963366,998.9934462599167,1549169.259768732,0.0,0.0,0.0,991364.0475596663
2018-08-01,989828.9372792575,705790.1264064907,0,284038.8108727667,0.2869574733322145,20,0,1048790.157662431,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1002875.576778206
2018-08-02,990736.9888999872,705790.1264064907,0,284946.86249349645,0.28761100643862325,20,0,1045362.7570518396,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1001935.1156246962
2018-08-03,990374.76204363,705790.1264064907,0,284584.6356371393,0.2873504521156227,20,0,1042772.0554665491,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1001220.9557145628
2018-08-06,988083.2252489326,705790.1264064907,0,282293.0988424419,0.28569769390763866,20,0,1032439.5442549472,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,998370.2110736003
2018-08-07,992045.3214657961,705790.1264064907,0,286255.19505930535,0.28855052170030815,20,0,1056473.9041555822,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1005010.183545501
2018-08-08,991609.8045634908,705790.1264064907,0,285819.6781570001,0.2882380517433656,20,0,1054996.8376776353,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1004604.7370096818
2018-08-09,993016.3400169318,705790.1264064907,0,287226.2136104411,0.2892462107980455,20,0,1070371.2684931147,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1008824.5618465856
2018-08-10,991555.9703926323,705790.1264064907,0,285765.84398614155,0.2881994083228455,20,0,1064345.3721431214,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1007181.8153867393
2018-08-13,991675.3241305968,705790.1264064907,0,285885.19772410614,0.28828507755271826,20,0,1066107.8645256138,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1007662.4838549093
2018-08-14,989495.6345429132,705790.1264064907,0,283705.50813642243,0.2867172913476037,20,0,1050380.347696945,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1003377.0355180969
2018-08-15,988519.5341102906,705790.1264064907,0,282729.4077037999,0.28601296984815616,20,0,1046955.606311453,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1002439.043297515
2018-08-16,990039.3011187499,705790.1264064907,0,284249.17471225926,0.2871089808162728,20,0,1056456.4374332519,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1005040.8620085487
2018-08-17,988486.6553770287,705790.1264064907,0,282696.5289705381,0.28598922143537886,20,0,1044809.5604194815,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1001859.6809163715
2018-08-20,990227.0049444782,705790.1264064907,0,284436.8785379875,0.287244113842296,20,0,1055130.7341545331,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1004690.0854758454
2018-08-21,991278.6446545345,705790.1264064907,0,285488.5182480438,0.2880002709505943,20,0,1058528.5869043933,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1005619.4402521796
2018-08-22,989056.9961206962,705790.1264064907,0,283266.86971420556,0.2864009564921353,20,0,1048818.4657874582,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1002962.7029561743
2018-08-23,989438.7580579973,705790.1264064907,0,283648.6316515066,0.28667628930185907,20,0,1044282.3305435886,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1001720.3502316945
2018-08-24,989123.3328527958,705790.1264064907,0,283333.20644630515,0.2864488148602512,20,0,1040163.896333505,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1000587.8130367383
2018-08-27,989434.6949884151,705790.1264064907,0,283644.56858192437,0.28667336006975724,20,0,1039887.5884928975,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,1000511.6764028716
2018-08-28,989055.3513502318,705790.1264064907,0,283265.2249437411,0.2863997697975498,20,0,1035068.2055521309,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,999182.4023133207
2018-08-29,987491.0694459047,705790.1264064907,0,281700.943039414,0.28526935762313316,20,0,1027575.0771687088,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,997110.7749140724
2018-08-30,987254.8329321236,705790.1264064907,0,281464.7065256329,0.28509833240288057,20,0,1024946.5277700912,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,996383.1608007951
2018-08-31,986913.5552727773,705790.1264064907,0,281123.4288662866,0.2848511172679006,20,0,1015700.4119574336,1888.1780192745507,2276672.6485239356,0.0,0.0,0.0,993820.5705082252
2018-09-03,984663.51006835,701359.0658202468,0,283304.44424810325,0.2877170133261441,20,0,1004161.3307906808,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,990604.455960325
2018-09-04,985825.2923580001,701359.0658202468,0,284466.22653775325,0.2885564295650573,20,0,1003906.7194677327,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,990532.1889578922
2018-09-05,986308.1049598181,701359.0658202468,0,284949.0391395712,0.2889046918570946,20,0,1012097.5667868289,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,992864.2226375801
2018-09-06,983086.0860248706,701359.0658202468,0,281727.0202046238,0.28657411004950034,20,0,998441.845925014,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,988993.9932502961
2018-09-07,982699.5614341365,701359.0658202468,0,281340.4956138897,0.2862934986999544,20,0,998653.1119726376,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,989053.9637322841
2018-09-10,982037.553232233,701359.0658202468,0,280678.4874119863,0.2858123770197729,20,0,993007.1628202429,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,987453.1021716952
2018-09-11,980548.874529707,701359.0658202468,0,279189.80870946025,0.28472809052314285,20,0,984489.8304817777,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,985032.3589607123
2018-09-12,981132.9445976669,701359.0658202468,0,279773.87877742003,0.2851538930762812,20,0,992259.3426826469,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,987245.7764228559
2018-09-13,981920.480238274,701359.0658202468,0,280561.4144180272,0.28572722543677453,20,0,987820.479246793,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,985986.4127060168
2018-09-14,984992.1543771666,701359.0658202468,0,283633.08855691977,0.28795466775699097,20,0,1001411.4113412064,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,989862.501980222
2018-09-17,984084.9136017691,701359.0658202468,0,282725.84778152226,0.28729822383592934,20,0,994586.5676801621,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,987919.9208456231
2018-09-18,983941.2965230348,701359.0658202468,0,282582.230702788,0.28719419715520855,20,0,998231.9447562031,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,988960.2111539211
2018-09-19,984205.5642035343,701359.0658202468,0,282846.4983832875,0.2873855916595841,20,0,996371.4320640288,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,988430.8456307565
2018-09-20,981611.526175126,701359.0658202468,0,280252.46035487915,0.28550241402206217,20,0,989810.9007521287,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,986560.4691788469
2018-09-21,982321.1250266442,701359.0658202468,0,280962.05920639733,0.2860185453089758,20,0,995239.0812174458,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,988105.1385663088
2018-09-24,983230.453279021,701359.0658202468,0,281871.38745877414,0.2866788620294949,20,0,994030.7559408353,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,987762.0124378072
2018-09-25,983080.0211096595,701359.0658202468,0,281720.9552894127,0.28656970871142096,20,0,999621.8355347696,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,989354.7486152354
2018-09-26,982246.6844259907,701359.0658202468,0,280887.61860574386,0.2859644354716149,20,0,999376.3350075124,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,989285.1181944258
2018-09-27,980107.1253222835,701359.0658202468,0,278748.05950203666,0.28440570658067343,20,0,989835.8023214686,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,986584.4137248287
2018-09-28,979895.4202414383,701359.0658202468,0,278536.3544211915,0.2842511034009756,20,0,989104.9565878982,2085.288747538734,2457879.7700492693,0.0,0.0,0.0,986377.2397902007
2018-10-01,979085.1157339492,694237.7819099877,0,284847.3338239616,0.290932145986544,17,0,989745.7049721036,2325.97452940542,2693089.877314422,0.0,0.0,0.0,986558.8709446117
2018-10-02,979800.8573424476,694237.7819099877,0,285563.07543246,0.29145011794233777,17,0,998500.0601077381,2325.97452940542,2693089.877314422,0.0,0.0,0.0,989097.5935564828
2018-10-03,978806.1712520181,694237.7819099877,0,284568.38934203034,0.29073007271504125,17,0,990567.2828388088,2325.97452940542,2693089.877314422,0.0,0.0,0.0,986807.3559274693
2018-10-04,979878.6430240863,694237.7819099877,0,285640.8611140986,0.2915063647397786,17,0,990394.9701456914,2325.97452940542,2693089.877314422,0.0,0.0,0.0,986757.449598437
2018-10-05,977530.9657802691,694237.7819099877,0,283293.1838702814,0.289804818248551,17,0,975340.7671811106,2325.97452940542,2693089.877314422,0.0,0.0,0.0,982385.1713096325
2018-10-08,980191.8482010891,694237.7819099877,0,285954.0662911014,0.2917327529461734,17,0,981253.025377867,2325.97452940542,2693089.877314422,0.0,0.0,0.0,984110.9472694221
2018-10-09,979714.837463662,694237.7819099877,0,285477.0555536744,0.2913879066001824,17,0,971923.4104355996,2325.97452940542,2693089.877314422,0.0,0.0,0.0,981381.2658468456
2018-10-10,977110.9817465376,694237.7819099877,0,282873.19983654993,0.2894995605626375,17,0,956422.5084060762,2325.97452940542,2693089.877314422,0.0,0.0,0.0,976820.5373934145
2018-10-11,976319.9760981102,694237.7819099877,0,282082.1941881226,0.28892391950789725,17,0,956084.9972050446,2325.97452940542,2693089.877314422,0.0,0.0,0.0,976720.7441603505
2018-10-12,976910.620228284,694237.7819099877,0,282672.8383182963,0.28935383899526185,17,0,965820.4843504314,2325.97452940542,2693089.877314422,0.0,0.0,0.0,979594.2699137627
2018-10-15,974504.4464180276,694237.7819099877,0,280266.6645080399,0.2875991644145003,17,0,952831.3879999634,2325.97452940542,2693089.877314422,0.0,0.0,0.0,975782.2249823377
2018-10-16,973073.3547111265,694237.7819099877,0,278835.5728011388,0.2865514418323744,17,0,943716.3460709823,2325.97452940542,2693089.877314422,0.0,0.0,0.0,973097.6030235499
2018-10-17,971917.5858725016,694237.7819099877,0,277679.8039625139,0.2857030349062339,17,0,937593.1998864309,2325.97452940542,2693089.877314422,0.0,0.0,0.0,971288.3798106386
